Arquivo,Palavra,Ocorrencias
DonQuixote-388208.txt,rcol,2
DonQuixote-388208.txt,blicamente,3
DonQuixote-388208.txt,costas,5
DonQuixote-388208.txt,perderme,1
DonQuixote-388208.txt,costar,7
DonQuixote-388208.txt,supieres,2
DonQuixote-388208.txt,usanzas,1
DonQuixote-388208.txt,enfad,1
DonQuixote-388208.txt,perrillo,1
DonQuixote-388208.txt,barro,2
DonQuixote-388208.txt,compusiese,1
DonQuixote-388208.txt,armadas,1
DonQuixote-388208.txt,disparaba,4
DonQuixote-388208.txt,ensalzamiento,1
DonQuixote-388208.txt,encerrando,1
DonQuixote-388208.txt,sospechaba,3
DonQuixote-388208.txt,escondidos,4
DonQuixote-388208.txt,granos,4
DonQuixote-388208.txt,arrastraba,3
DonQuixote-388208.txt,tropezaba,1
DonQuixote-388208.txt,barra,6
DonQuixote-388208.txt,yog,1
DonQuixote-388208.txt,marca,3
DonQuixote-388208.txt,stela,1
DonQuixote-388208.txt,mantener,1
DonQuixote-388208.txt,ignoran,1
DonQuixote-388208.txt,perrilla,1
DonQuixote-388208.txt,ignoras,1
DonQuixote-388208.txt,ignorar,3
DonQuixote-388208.txt,stele,1
DonQuixote-388208.txt,yos,1
DonQuixote-388208.txt,decildo,1
DonQuixote-388208.txt,you,75
DonQuixote-388208.txt,ahechado,1
DonQuixote-388208.txt,nueso,1
DonQuixote-388208.txt,caballeros,293
DonQuixote-388208.txt,embaidora,1
DonQuixote-388208.txt,difunto,10
DonQuixote-388208.txt,firme,28
DonQuixote-388208.txt,active,2
DonQuixote-388208.txt,opportunity,1
DonQuixote-388208.txt,firma,8
DonQuixote-388208.txt,stelo,1
DonQuixote-388208.txt,enfade,1
DonQuixote-388208.txt,asco,5
DonQuixote-388208.txt,contiene,14
DonQuixote-388208.txt,enfada,3
DonQuixote-388208.txt,steme,1
DonQuixote-388208.txt,imprudentemente,1
DonQuixote-388208.txt,difunta,1
DonQuixote-388208.txt,enfado,5
DonQuixote-388208.txt,coronas,7
DonQuixote-388208.txt,confundiese,2
DonQuixote-388208.txt,asca,2
DonQuixote-388208.txt,entablado,1
DonQuixote-388208.txt,activo,1
DonQuixote-388208.txt,coronan,1
DonQuixote-388208.txt,aniquilada,1
DonQuixote-388208.txt,recibieron,12
DonQuixote-388208.txt,disparada,1
DonQuixote-388208.txt,gonela,1
DonQuixote-388208.txt,gaula,28
DonQuixote-388208.txt,ases,1
DonQuixote-388208.txt,alzaban,1
DonQuixote-388208.txt,grullas,1
DonQuixote-388208.txt,griego,7
DonQuixote-388208.txt,procurador,1
DonQuixote-388208.txt,elogio,2
DonQuixote-388208.txt,tropezado,1
DonQuixote-388208.txt,griega,4
DonQuixote-388208.txt,encarece,1
DonQuixote-388208.txt,moharracho,2
DonQuixote-388208.txt,encareci,1
DonQuixote-388208.txt,traslados,1
DonQuixote-388208.txt,calla,19
DonQuixote-388208.txt,probanzas,1
DonQuixote-388208.txt,calle,33
DonQuixote-388208.txt,marco,2
DonQuixote-388208.txt,pendiente,10
DonQuixote-388208.txt,quemado,4
DonQuixote-388208.txt,efetuase,1
DonQuixote-388208.txt,condes,3
DonQuixote-388208.txt,aniquilado,2
DonQuixote-388208.txt,acudieron,20
DonQuixote-388208.txt,llevarlos,1
DonQuixote-388208.txt,vapores,1
DonQuixote-388208.txt,asen,3
DonQuixote-388208.txt,aseg,4
DonQuixote-388208.txt,cortesanas,3
DonQuixote-388208.txt,dieren,11
DonQuixote-388208.txt,gaiferos,16
DonQuixote-388208.txt,aullido,2
DonQuixote-388208.txt,corpus,1
DonQuixote-388208.txt,tardanza,13
DonQuixote-388208.txt,raheces,1
DonQuixote-388208.txt,pasitamente,1
DonQuixote-388208.txt,terebinto,1
DonQuixote-388208.txt,detuvo,17
DonQuixote-388208.txt,transformado,6
DonQuixote-388208.txt,entrega,4
DonQuixote-388208.txt,detuve,1
DonQuixote-388208.txt,azabache,2
DonQuixote-388208.txt,detuvi,1
DonQuixote-388208.txt,atormenten,1
DonQuixote-388208.txt,baron,1
DonQuixote-388208.txt,boquirru,1
DonQuixote-388208.txt,mares,3
DonQuixote-388208.txt,despecho,27
DonQuixote-388208.txt,xvii,2
DonQuixote-388208.txt,bagarinos,2
DonQuixote-388208.txt,espejos,31
DonQuixote-388208.txt,soficiente,1
DonQuixote-388208.txt,ahechaba,1
DonQuixote-388208.txt,pardiez,7
DonQuixote-388208.txt,altura,4
DonQuixote-388208.txt,ganapanes,2
DonQuixote-388208.txt,avemar,5
DonQuixote-388208.txt,dieres,1
DonQuixote-388208.txt,sobrevino,2
DonQuixote-388208.txt,joles,3
DonQuixote-388208.txt,faceros,1
DonQuixote-388208.txt,mulas,32
DonQuixote-388208.txt,transformaci,5
DonQuixote-388208.txt,beginning,1
DonQuixote-388208.txt,mieles,1
DonQuixote-388208.txt,ntrese,1
DonQuixote-388208.txt,badulaques,1
DonQuixote-388208.txt,bofetadas,3
DonQuixote-388208.txt,mantengo,1
DonQuixote-388208.txt,deleite,3
DonQuixote-388208.txt,santa,49
DonQuixote-388208.txt,tornaremos,1
DonQuixote-388208.txt,santo,15
DonQuixote-388208.txt,alteran,1
DonQuixote-388208.txt,alterar,2
DonQuixote-388208.txt,costosas,1
DonQuixote-388208.txt,notice,3
DonQuixote-388208.txt,descabezar,2
DonQuixote-388208.txt,entrego,3
DonQuixote-388208.txt,despierto,10
DonQuixote-388208.txt,asia,2
DonQuixote-388208.txt,nueve,10
DonQuixote-388208.txt,mojado,1
DonQuixote-388208.txt,transformada,6
DonQuixote-388208.txt,nueva,59
DonQuixote-388208.txt,glorias,3
DonQuixote-388208.txt,zumban,1
DonQuixote-388208.txt,entregu,2
DonQuixote-388208.txt,toque,15
DonQuixote-388208.txt,felixmarte,7
DonQuixote-388208.txt,michael,1
DonQuixote-388208.txt,disignio,5
DonQuixote-388208.txt,despierta,6
DonQuixote-388208.txt,sospechosos,1
DonQuixote-388208.txt,nuevo,115
DonQuixote-388208.txt,triste,107
DonQuixote-388208.txt,retablo,28
DonQuixote-388208.txt,asir,3
DonQuixote-388208.txt,deleita,1
DonQuixote-388208.txt,desterraban,1
DonQuixote-388208.txt,deshici,1
DonQuixote-388208.txt,deshice,1
DonQuixote-388208.txt,despierte,3
DonQuixote-388208.txt,mantenga,1
DonQuixote-388208.txt,lavapi,1
DonQuixote-388208.txt,decreto,2
DonQuixote-388208.txt,aconseja,2
DonQuixote-388208.txt,lector,10
DonQuixote-388208.txt,alumbra,4
DonQuixote-388208.txt,siete,27
DonQuixote-388208.txt,aconseje,2
DonQuixote-388208.txt,volaba,1
DonQuixote-388208.txt,importaba,6
DonQuixote-388208.txt,enferma,5
DonQuixote-388208.txt,ndula,1
DonQuixote-388208.txt,embozado,1
DonQuixote-388208.txt,jornalero,1
DonQuixote-388208.txt,leonora,1
DonQuixote-388208.txt,temores,4
DonQuixote-388208.txt,resplandecieron,1
DonQuixote-388208.txt,aconsejo,2
DonQuixote-388208.txt,decreta,1
DonQuixote-388208.txt,ociosas,6
DonQuixote-388208.txt,maravillaron,1
DonQuixote-388208.txt,estranjero,2
DonQuixote-388208.txt,salvaje,2
DonQuixote-388208.txt,stete,2
DonQuixote-388208.txt,victoria,1
DonQuixote-388208.txt,ijas,1
DonQuixote-388208.txt,alicante,2
DonQuixote-388208.txt,llevarles,1
DonQuixote-388208.txt,suenan,2
DonQuixote-388208.txt,representarnos,1
DonQuixote-388208.txt,inmortalidad,4
DonQuixote-388208.txt,mario,1
DonQuixote-388208.txt,mbulo,2
DonQuixote-388208.txt,recetada,1
DonQuixote-388208.txt,tontas,1
DonQuixote-388208.txt,embozada,2
DonQuixote-388208.txt,enfermo,14
DonQuixote-388208.txt,espada,112
DonQuixote-388208.txt,escopeta,6
DonQuixote-388208.txt,fiambrera,1
DonQuixote-388208.txt,comento,1
DonQuixote-388208.txt,amanece,3
DonQuixote-388208.txt,rrese,1
DonQuixote-388208.txt,grese,1
DonQuixote-388208.txt,panecillo,1
DonQuixote-388208.txt,zeuxis,1
DonQuixote-388208.txt,muley,2
DonQuixote-388208.txt,ltimos,3
DonQuixote-388208.txt,rescataba,1
DonQuixote-388208.txt,volado,1
DonQuixote-388208.txt,amaneci,6
DonQuixote-388208.txt,pelotas,1
DonQuixote-388208.txt,calabaza,2
DonQuixote-388208.txt,hiera,2
DonQuixote-388208.txt,hiere,3
DonQuixote-388208.txt,asno,88
DonQuixote-388208.txt,ngeles,6
DonQuixote-388208.txt,edificios,3
DonQuixote-388208.txt,tapices,5
DonQuixote-388208.txt,could,1
DonQuixote-388208.txt,maravillarse,3
DonQuixote-388208.txt,alcaide,10
DonQuixote-388208.txt,celeste,1
DonQuixote-388208.txt,torci,2
DonQuixote-388208.txt,movimientos,10
DonQuixote-388208.txt,celesti,1
DonQuixote-388208.txt,candados,1
DonQuixote-388208.txt,hacedera,1
DonQuixote-388208.txt,corredores,10
DonQuixote-388208.txt,corrientes,2
DonQuixote-388208.txt,misericordia,21
DonQuixote-388208.txt,cedazo,1
DonQuixote-388208.txt,distingue,1
DonQuixote-388208.txt,hacedero,1
DonQuixote-388208.txt,pronunciarle,1
DonQuixote-388208.txt,charities,1
DonQuixote-388208.txt,religioso,7
DonQuixote-388208.txt,radamanto,6
DonQuixote-388208.txt,comieron,7
DonQuixote-388208.txt,aspa,1
DonQuixote-388208.txt,rescatado,5
DonQuixote-388208.txt,errar,6
DonQuixote-388208.txt,profanos,2
DonQuixote-388208.txt,vengamos,6
DonQuixote-388208.txt,brasero,1
DonQuixote-388208.txt,mascar,5
DonQuixote-388208.txt,maduras,1
DonQuixote-388208.txt,bajezas,1
DonQuixote-388208.txt,calculated,1
DonQuixote-388208.txt,diligentes,3
DonQuixote-388208.txt,mantenidos,1
DonQuixote-388208.txt,llevarlas,1
DonQuixote-388208.txt,pelea,13
DonQuixote-388208.txt,tonter,1
DonQuixote-388208.txt,maravillarme,1
DonQuixote-388208.txt,trillada,1
DonQuixote-388208.txt,resquicio,1
DonQuixote-388208.txt,vecinas,2
DonQuixote-388208.txt,cueva,48
DonQuixote-388208.txt,acudieren,1
DonQuixote-388208.txt,tropezaban,1
DonQuixote-388208.txt,asom,3
DonQuixote-388208.txt,fantasma,8
DonQuixote-388208.txt,coronadas,1
DonQuixote-388208.txt,entretenga,1
DonQuixote-388208.txt,belona,1
DonQuixote-388208.txt,nuestros,75
DonQuixote-388208.txt,escurecerla,1
DonQuixote-388208.txt,dieron,87
DonQuixote-388208.txt,cumplirlo,3
DonQuixote-388208.txt,palomar,1
DonQuixote-388208.txt,decencia,7
DonQuixote-388208.txt,palomas,1
DonQuixote-388208.txt,supieron,4
DonQuixote-388208.txt,pelar,2
DonQuixote-388208.txt,realidad,1
DonQuixote-388208.txt,anarda,1
DonQuixote-388208.txt,embot,1
DonQuixote-388208.txt,calar,2
DonQuixote-388208.txt,blandura,6
DonQuixote-388208.txt,escopeteros,1
DonQuixote-388208.txt,moverle,2
DonQuixote-388208.txt,besarlas,1
DonQuixote-388208.txt,desmazalado,2
DonQuixote-388208.txt,bulas,5
DonQuixote-388208.txt,estopas,3
DonQuixote-388208.txt,cumplirle,1
DonQuixote-388208.txt,cuidadosa,1
DonQuixote-388208.txt,pupilaje,1
DonQuixote-388208.txt,entretengo,1
DonQuixote-388208.txt,cumplirla,2
DonQuixote-388208.txt,tropezara,1
DonQuixote-388208.txt,quemaban,1
DonQuixote-388208.txt,eceto,2
DonQuixote-388208.txt,leamos,2
DonQuixote-388208.txt,maltrecho,9
DonQuixote-388208.txt,desaf,19
DonQuixote-388208.txt,volandillas,1
DonQuixote-388208.txt,desag,1
DonQuixote-388208.txt,determinarse,3
DonQuixote-388208.txt,gayadas,1
DonQuixote-388208.txt,ensillar,3
DonQuixote-388208.txt,sanen,1
DonQuixote-388208.txt,aste,3
DonQuixote-388208.txt,pargamino,2
DonQuixote-388208.txt,acercado,1
DonQuixote-388208.txt,ncipes,31
DonQuixote-388208.txt,maltrecha,1
DonQuixote-388208.txt,exagerar,1
DonQuixote-388208.txt,desgracias,24
DonQuixote-388208.txt,catarro,1
DonQuixote-388208.txt,adalid,1
DonQuixote-388208.txt,astr,3
DonQuixote-388208.txt,abrigo,2
DonQuixote-388208.txt,zah,1
DonQuixote-388208.txt,jense,1
DonQuixote-388208.txt,based,2
DonQuixote-388208.txt,encaminando,5
DonQuixote-388208.txt,asalten,1
DonQuixote-388208.txt,calzo,1
DonQuixote-388208.txt,zal,2
DonQuixote-388208.txt,inteligencia,1
DonQuixote-388208.txt,atentadamente,1
DonQuixote-388208.txt,zar,12
DonQuixote-388208.txt,zas,1
DonQuixote-388208.txt,impulso,1
DonQuixote-388208.txt,trasladar,8
DonQuixote-388208.txt,salvaci,2
DonQuixote-388208.txt,agradeciera,1
DonQuixote-388208.txt,anegase,1
DonQuixote-388208.txt,madrina,1
DonQuixote-388208.txt,convenga,2
DonQuixote-388208.txt,stesos,1
DonQuixote-388208.txt,proseguido,1
DonQuixote-388208.txt,intonsos,1
DonQuixote-388208.txt,tregua,1
DonQuixote-388208.txt,desce,1
DonQuixote-388208.txt,escuela,7
DonQuixote-388208.txt,premiados,3
DonQuixote-388208.txt,maravillo,7
DonQuixote-388208.txt,desci,1
DonQuixote-388208.txt,conociendo,3
DonQuixote-388208.txt,sangr,2
DonQuixote-388208.txt,refrancico,1
DonQuixote-388208.txt,stesla,1
DonQuixote-388208.txt,sangu,1
DonQuixote-388208.txt,atreviere,1
DonQuixote-388208.txt,maravilla,21
DonQuixote-388208.txt,atreviera,2
DonQuixote-388208.txt,maraville,1
DonQuixote-388208.txt,convendr,2
DonQuixote-388208.txt,colmadas,1
DonQuixote-388208.txt,fabl,1
DonQuixote-388208.txt,fatigaban,5
DonQuixote-388208.txt,estevado,1
DonQuixote-388208.txt,face,1
DonQuixote-388208.txt,desas,2
DonQuixote-388208.txt,desat,6
DonQuixote-388208.txt,ganados,3
DonQuixote-388208.txt,obligaciones,9
DonQuixote-388208.txt,bergante,1
DonQuixote-388208.txt,secretas,1
DonQuixote-388208.txt,homicidios,1
DonQuixote-388208.txt,deparase,4
DonQuixote-388208.txt,soldar,1
DonQuixote-388208.txt,mpogelas,2
DonQuixote-388208.txt,nosele,2
DonQuixote-388208.txt,sanas,3
DonQuixote-388208.txt,cogerla,1
DonQuixote-388208.txt,serenos,1
DonQuixote-388208.txt,sanar,3
DonQuixote-388208.txt,whenever,1
DonQuixote-388208.txt,sombras,2
DonQuixote-388208.txt,veneciano,2
DonQuixote-388208.txt,cebolluda,1
DonQuixote-388208.txt,escribistes,1
DonQuixote-388208.txt,venimos,10
DonQuixote-388208.txt,vanilla,2
DonQuixote-388208.txt,deparare,1
DonQuixote-388208.txt,dificultoso,9
DonQuixote-388208.txt,lamente,1
DonQuixote-388208.txt,fablar,1
DonQuixote-388208.txt,saboyana,1
DonQuixote-388208.txt,deparara,1
DonQuixote-388208.txt,escrementos,1
DonQuixote-388208.txt,alargar,1
DonQuixote-388208.txt,please,3
DonQuixote-388208.txt,alargan,1
DonQuixote-388208.txt,jarcia,1
DonQuixote-388208.txt,limpios,3
DonQuixote-388208.txt,trapisonda,3
DonQuixote-388208.txt,escurecerse,2
DonQuixote-388208.txt,manifestarse,2
DonQuixote-388208.txt,gutierre,3
DonQuixote-388208.txt,lamenta,1
DonQuixote-388208.txt,ratos,9
DonQuixote-388208.txt,padrino,2
DonQuixote-388208.txt,paladino,1
DonQuixote-388208.txt,azotaina,1
DonQuixote-388208.txt,determinaron,11
DonQuixote-388208.txt,trabajadoras,1
DonQuixote-388208.txt,guirnaldas,5
DonQuixote-388208.txt,sietes,1
DonQuixote-388208.txt,pajecillo,1
DonQuixote-388208.txt,ladrillazos,1
DonQuixote-388208.txt,basas,1
DonQuixote-388208.txt,calza,1
DonQuixote-388208.txt,brevemente,8
DonQuixote-388208.txt,dificultosa,4
DonQuixote-388208.txt,calumnias,1
DonQuixote-388208.txt,condena,4
DonQuixote-388208.txt,argollas,1
DonQuixote-388208.txt,cuantos,82
DonQuixote-388208.txt,navarra,1
DonQuixote-388208.txt,tibulo,1
DonQuixote-388208.txt,faisanes,1
DonQuixote-388208.txt,tropiezo,2
DonQuixote-388208.txt,volteadas,1
DonQuixote-388208.txt,duelen,9
DonQuixote-388208.txt,inferior,1
DonQuixote-388208.txt,abatieron,2
DonQuixote-388208.txt,paternidad,1
DonQuixote-388208.txt,robastes,1
DonQuixote-388208.txt,grande,203
DonQuixote-388208.txt,paladar,1
DonQuixote-388208.txt,gobernadores,24
DonQuixote-388208.txt,tropieza,2
DonQuixote-388208.txt,astolfo,1
DonQuixote-388208.txt,faga,2
DonQuixote-388208.txt,salmanticenses,1
DonQuixote-388208.txt,maldiciente,3
DonQuixote-388208.txt,orgullo,1
DonQuixote-388208.txt,nisimo,1
DonQuixote-388208.txt,ltimas,4
DonQuixote-388208.txt,facerle,1
DonQuixote-388208.txt,incomodidades,5
DonQuixote-388208.txt,tahel,3
DonQuixote-388208.txt,sigamos,1
DonQuixote-388208.txt,esqueros,1
DonQuixote-388208.txt,rinden,1
DonQuixote-388208.txt,honralle,2
DonQuixote-388208.txt,arrugado,1
DonQuixote-388208.txt,maltratado,1
DonQuixote-388208.txt,socorro,12
DonQuixote-388208.txt,dilataba,1
DonQuixote-388208.txt,socorri,1
DonQuixote-388208.txt,socorre,3
DonQuixote-388208.txt,disculpas,5
DonQuixote-388208.txt,corrales,1
DonQuixote-388208.txt,disculpar,1
DonQuixote-388208.txt,claroescuro,1
DonQuixote-388208.txt,dubitat,1
DonQuixote-388208.txt,socorra,4
DonQuixote-388208.txt,arise,1
DonQuixote-388208.txt,docenas,9
DonQuixote-388208.txt,encrucejadas,1
DonQuixote-388208.txt,padecen,2
DonQuixote-388208.txt,padecer,3
DonQuixote-388208.txt,bulto,10
DonQuixote-388208.txt,coplitas,1
DonQuixote-388208.txt,desgarrarse,1
DonQuixote-388208.txt,ansele,1
DonQuixote-388208.txt,inmundicia,2
DonQuixote-388208.txt,desposados,2
DonQuixote-388208.txt,arist,5
DonQuixote-388208.txt,rescataos,1
DonQuixote-388208.txt,tuvimos,5
DonQuixote-388208.txt,volteador,3
DonQuixote-388208.txt,abatieres,1
DonQuixote-388208.txt,respondelle,5
DonQuixote-388208.txt,foces,1
DonQuixote-388208.txt,engastado,1
DonQuixote-388208.txt,libranza,4
DonQuixote-388208.txt,insolencias,5
DonQuixote-388208.txt,vecinos,12
DonQuixote-388208.txt,escamosa,1
DonQuixote-388208.txt,prioste,2
DonQuixote-388208.txt,rescatase,1
DonQuixote-388208.txt,sanos,4
DonQuixote-388208.txt,diesen,20
DonQuixote-388208.txt,otorgar,1
DonQuixote-388208.txt,copios,2
DonQuixote-388208.txt,mujercillas,2
DonQuixote-388208.txt,ladrido,1
DonQuixote-388208.txt,dilatado,5
DonQuixote-388208.txt,nombres,28
DonQuixote-388208.txt,enmudece,1
DonQuixote-388208.txt,falo,2
DonQuixote-388208.txt,estremadura,5
DonQuixote-388208.txt,rencillas,1
DonQuixote-388208.txt,conclu,1
DonQuixote-388208.txt,mendoza,1
DonQuixote-388208.txt,ratro,1
DonQuixote-388208.txt,dilatada,2
DonQuixote-388208.txt,calva,1
DonQuixote-388208.txt,deparado,1
DonQuixote-388208.txt,entendimientos,3
DonQuixote-388208.txt,enmudeci,4
DonQuixote-388208.txt,catarle,1
DonQuixote-388208.txt,torciendo,2
DonQuixote-388208.txt,tontos,7
DonQuixote-388208.txt,arqueta,1
DonQuixote-388208.txt,desembarazada,1
DonQuixote-388208.txt,siega,3
DonQuixote-388208.txt,gazpachos,1
DonQuixote-388208.txt,redemir,1
DonQuixote-388208.txt,devengar,1
DonQuixote-388208.txt,huido,2
DonQuixote-388208.txt,lloramicos,1
DonQuixote-388208.txt,comieras,1
DonQuixote-388208.txt,predicar,7
DonQuixote-388208.txt,dieses,2
DonQuixote-388208.txt,predican,1
DonQuixote-388208.txt,desembarazado,5
DonQuixote-388208.txt,discordia,4
DonQuixote-388208.txt,atav,2
DonQuixote-388208.txt,huida,4
DonQuixote-388208.txt,atar,4
DonQuixote-388208.txt,nacemos,1
DonQuixote-388208.txt,rogando,8
DonQuixote-388208.txt,clearly,1
DonQuixote-388208.txt,atan,1
DonQuixote-388208.txt,cicer,3
DonQuixote-388208.txt,calor,13
DonQuixote-388208.txt,calos,1
DonQuixote-388208.txt,prevenci,4
DonQuixote-388208.txt,merecerlo,3
DonQuixote-388208.txt,tahal,4
DonQuixote-388208.txt,rindan,1
DonQuixote-388208.txt,nemoroso,1
DonQuixote-388208.txt,fortuna,75
DonQuixote-388208.txt,fama,124
DonQuixote-388208.txt,recuesto,5
DonQuixote-388208.txt,merecerla,1
DonQuixote-388208.txt,albricias,7
DonQuixote-388208.txt,trasladen,1
DonQuixote-388208.txt,inacabables,1
DonQuixote-388208.txt,falt,12
DonQuixote-388208.txt,fals,1
DonQuixote-388208.txt,pedazos,35
DonQuixote-388208.txt,invidiada,1
DonQuixote-388208.txt,famo,1
DonQuixote-388208.txt,trastruecan,1
DonQuixote-388208.txt,ingrata,15
DonQuixote-388208.txt,nuestras,48
DonQuixote-388208.txt,venenosos,1
DonQuixote-388208.txt,hacanea,3
DonQuixote-388208.txt,replacement,5
DonQuixote-388208.txt,condesa,32
DonQuixote-388208.txt,invidiado,2
DonQuixote-388208.txt,verdadera,53
DonQuixote-388208.txt,gallipavos,1
DonQuixote-388208.txt,ahijados,1
DonQuixote-388208.txt,caverna,1
DonQuixote-388208.txt,deshizo,6
DonQuixote-388208.txt,nombrar,13
DonQuixote-388208.txt,barroso,1
DonQuixote-388208.txt,manuel,2
DonQuixote-388208.txt,ingrato,1
DonQuixote-388208.txt,colores,16
DonQuixote-388208.txt,borbollones,1
DonQuixote-388208.txt,aminta,1
DonQuixote-388208.txt,lavando,3
DonQuixote-388208.txt,verdadero,52
DonQuixote-388208.txt,error,14
DonQuixote-388208.txt,nombran,3
DonQuixote-388208.txt,desagrade,1
DonQuixote-388208.txt,zod,1
DonQuixote-388208.txt,socorrida,2
DonQuixote-388208.txt,coroza,5
DonQuixote-388208.txt,ejemplos,11
DonQuixote-388208.txt,colmados,1
DonQuixote-388208.txt,encantadora,2
DonQuixote-388208.txt,uchal,6
DonQuixote-388208.txt,avivado,1
DonQuixote-388208.txt,socorrido,2
DonQuixote-388208.txt,entreoy,1
DonQuixote-388208.txt,camisas,11
DonQuixote-388208.txt,sahumerio,1
DonQuixote-388208.txt,fant,10
DonQuixote-388208.txt,juntando,3
DonQuixote-388208.txt,lagartija,1
DonQuixote-388208.txt,acribarme,1
DonQuixote-388208.txt,opiniones,4
DonQuixote-388208.txt,jurisperito,2
DonQuixote-388208.txt,dineros,59
DonQuixote-388208.txt,pelaje,1
DonQuixote-388208.txt,nieve,11
DonQuixote-388208.txt,posibles,5
DonQuixote-388208.txt,asqueroso,1
DonQuixote-388208.txt,buscalle,6
DonQuixote-388208.txt,tomadas,1
DonQuixote-388208.txt,solapa,2
DonQuixote-388208.txt,atabales,5
DonQuixote-388208.txt,gerifalte,1
DonQuixote-388208.txt,cordeles,1
DonQuixote-388208.txt,navaja,4
DonQuixote-388208.txt,faro,5
DonQuixote-388208.txt,navegaba,1
DonQuixote-388208.txt,juglar,1
DonQuixote-388208.txt,poseello,1
DonQuixote-388208.txt,ducal,1
DonQuixote-388208.txt,traidora,2
DonQuixote-388208.txt,audiencias,2
DonQuixote-388208.txt,concernientes,2
DonQuixote-388208.txt,faqu,1
DonQuixote-388208.txt,aten,3
DonQuixote-388208.txt,supimos,3
DonQuixote-388208.txt,801,1
DonQuixote-388208.txt,nieto,2
DonQuixote-388208.txt,celebrarla,1
DonQuixote-388208.txt,asquerosa,1
DonQuixote-388208.txt,pelando,1
DonQuixote-388208.txt,conceb,2
DonQuixote-388208.txt,809,1
DonQuixote-388208.txt,espantable,8
DonQuixote-388208.txt,primer,43
DonQuixote-388208.txt,omecillo,1
DonQuixote-388208.txt,borrascas,1
DonQuixote-388208.txt,hartaban,1
DonQuixote-388208.txt,oliese,1
DonQuixote-388208.txt,cabellos,46
DonQuixote-388208.txt,fingimiento,1
DonQuixote-388208.txt,garamanta,1
DonQuixote-388208.txt,viandantes,1
DonQuixote-388208.txt,manual,2
DonQuixote-388208.txt,milan,1
DonQuixote-388208.txt,bosqueril,1
DonQuixote-388208.txt,afirmaba,3
DonQuixote-388208.txt,presupone,2
DonQuixote-388208.txt,pegujares,1
DonQuixote-388208.txt,retire,1
DonQuixote-388208.txt,toboso,165
DonQuixote-388208.txt,lirio,1
DonQuixote-388208.txt,lacayuna,1
DonQuixote-388208.txt,retira,2
DonQuixote-388208.txt,perfecta,3
DonQuixote-388208.txt,rseles,1
DonQuixote-388208.txt,prometen,7
DonQuixote-388208.txt,condazo,1
DonQuixote-388208.txt,huellas,2
DonQuixote-388208.txt,dejarlas,2
DonQuixote-388208.txt,corona,22
DonQuixote-388208.txt,invierno,11
DonQuixote-388208.txt,prometes,1
DonQuixote-388208.txt,prometer,11
DonQuixote-388208.txt,encantamento,33
DonQuixote-388208.txt,verdades,16
DonQuixote-388208.txt,arriba,44
DonQuixote-388208.txt,carretero,11
DonQuixote-388208.txt,llamaban,8
DonQuixote-388208.txt,grial,1
DonQuixote-388208.txt,tobosa,1
DonQuixote-388208.txt,obliga,5
DonQuixote-388208.txt,retiro,1
DonQuixote-388208.txt,llamabas,1
DonQuixote-388208.txt,fieltro,1
DonQuixote-388208.txt,distributor,1
DonQuixote-388208.txt,ocultarlos,1
DonQuixote-388208.txt,sernos,1
DonQuixote-388208.txt,lpalos,1
DonQuixote-388208.txt,lastimadas,1
DonQuixote-388208.txt,cercanos,2
DonQuixote-388208.txt,clori,8
DonQuixote-388208.txt,franceses,9
DonQuixote-388208.txt,obligo,2
DonQuixote-388208.txt,habilidad,16
DonQuixote-388208.txt,navegaci,1
DonQuixote-388208.txt,alfiler,4
DonQuixote-388208.txt,aguamanil,4
DonQuixote-388208.txt,obligu,1
DonQuixote-388208.txt,valenciano,4
DonQuixote-388208.txt,sardinas,2
DonQuixote-388208.txt,escarmenase,1
DonQuixote-388208.txt,unci,2
DonQuixote-388208.txt,combatistes,1
DonQuixote-388208.txt,oriente,4
DonQuixote-388208.txt,almalafa,3
DonQuixote-388208.txt,revolviendo,1
DonQuixote-388208.txt,destruille,1
DonQuixote-388208.txt,preguntando,3
DonQuixote-388208.txt,traduciendo,1
DonQuixote-388208.txt,iremos,4
DonQuixote-388208.txt,mantuve,1
DonQuixote-388208.txt,formales,1
DonQuixote-388208.txt,quitaci,1
DonQuixote-388208.txt,navegado,1
DonQuixote-388208.txt,bandines,1
DonQuixote-388208.txt,invocar,1
DonQuixote-388208.txt,educational,1
DonQuixote-388208.txt,invocan,1
DonQuixote-388208.txt,encargando,1
DonQuixote-388208.txt,gobern,1
DonQuixote-388208.txt,quitada,1
DonQuixote-388208.txt,sosegase,2
DonQuixote-388208.txt,caprichoso,1
DonQuixote-388208.txt,abarraganada,1
DonQuixote-388208.txt,alguien,1
DonQuixote-388208.txt,maule,1
DonQuixote-388208.txt,aguamanos,2
DonQuixote-388208.txt,quitado,25
DonQuixote-388208.txt,rmoles,4
DonQuixote-388208.txt,enredo,1
DonQuixote-388208.txt,neptuno,4
DonQuixote-388208.txt,unas,102
DonQuixote-388208.txt,elevamiento,1
DonQuixote-388208.txt,conced,5
DonQuixote-388208.txt,informaciones,1
DonQuixote-388208.txt,rodelas,1
DonQuixote-388208.txt,united,15
DonQuixote-388208.txt,mostredes,1
DonQuixote-388208.txt,pelada,1
DonQuixote-388208.txt,choose,1
DonQuixote-388208.txt,primas,2
DonQuixote-388208.txt,miles,4
DonQuixote-388208.txt,ahora,366
